route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
2,4,62,"DENVILLE",1,"1003",62
2,4,63,"LAKE HOPATCONG",1,"1011",63
2,4,64,"DOVER",1,"1001",64
2,4,65,"HACKETTSTOWN",1,"1079",65
2,4,66,"MOUNT OLIVE",1,"1061",66
2,4,67,"HACKETTSTOWN",1,"1085",67
2,4,68,"HACKETTSTOWN",1,"1087",68
3,5,69,"NEW YORK PENN STATION",0,"9200",69
3,5,70,"NEW YORK PENN STATION",0,"9202",70
3,5,71,"NEW YORK PENN STATION",0,"9204",71
3,6,72,"HOBOKEN",0,"0544",72
3,2,73,"HOBOKEN",0,"0530",73
3,2,74,"HOBOKEN",0,"0510",74
3,2,75,"HOBOKEN",0,"0514",75
3,2,76,"HOBOKEN",0,"0518",76
3,2,77,"HOBOKEN",0,"0522",77
3,2,78,"HOBOKEN",0,"0526",78
3,2,79,"HOBOKEN",0,"0534",79
3,2,80,"HOBOKEN",0,"0538",80
3,4,81,"HOBOKEN",0,"0262",81
3,4,82,"NEW YORK PENN STATION",0,"6210",82
3,4,83,"HOBOKEN",0,"0250",83
3,4,84,"NEW YORK PENN STATION",0,"6252",84
3,4,85,"NEW YORK PENN STATION",0,"6278",85
3,4,86,"NEW YORK PENN STATION",0,"6280",86
3,4,87,"HOBOKEN",0,"0204",87
3,4,88,"HOBOKEN",0,"0208",88
3,4,89,"HOBOKEN",0,"0212",89
3,4,90,"NEW YORK PENN STATION",0,"6204",90
3,4,91,"NEW YORK PENN STATION",0,"6214",91
3,4,92,"NEW YORK PENN STATION",0,"6202",92
3,4,93,"NEW YORK PENN STATION",0,"6206",93
3,4,94,"NEW YORK PENN STATION",0,"6216",94
3,4,95,"NEW YORK PENN STATION",0,"6226",95
3,4,96,"NEW YORK PENN STATION",0,"6230",96
3,4,97,"NEW YORK PENN STATION",0,"6238",97
3,4,98,"NEW YORK PENN STATION",0,"6242",98
3,4,99,"NEW YORK PENN STATION",0,"6248",99
3,4,100,"NEW YORK PENN STATION",0,"6258",100
3,4,101,"NEW YORK PENN STATION",0,"6264",101
3,4,102,"NEW YORK PENN STATION",0,"6274",102
3,4,103,"NEW YORK PENN STATION",0,"6222",103
3,4,104,"NEW YORK PENN STATION",0,"6234",104
3,4,105,"NEW YORK PENN STATION",0,"6270",105
3,4,106,"NEW YORK PENN STATION",0,"6200",106
3,4,107,"MSU",1,"6201",107
3,5,108,"MSU",1,"9225",108
3,5,109,"MSU",1,"9227",109
3,5,110,"MSU",1,"9229",110
3,6,111,"BAY STREET",1,"0509",111
3,2,112,"BAY STREET",1,"0513",112
3,2,113,"BAY STREET",1,"0515",113
3,2,114,"BAY STREET",1,"0519",114
3,2,115,"BAY STREET",1,"0523",115
3,2,116,"BAY STREET",1,"0527",116
3,2,117,"BAY STREET",1,"0531",117
3,2,118,"BAY STREET",1,"0535",118
3,2,119,"BAY STREET",1,"0539",119
3,2,120,"BAY STREET",1,"0545",120
3,4,121,"MSU",1,"0211",121
3,4,122,"MSU",1,"6263",122
3,4,123,"MSU",1,"6213",123
3,4,124,"MSU",1,"0267",124
3,4,125,"MSU",1,"0275",125
3,4,126,"MSU",1,"6273",126
3,4,127,"MSU",1,"6279",127
3,4,128,"MSU",1,"6227",128
3,4,129,"MSU",1,"6233",129
3,4,130,"MSU",1,"6219",130
3,4,131,"MSU",1,"6237",131
3,4,132,"MSU",1,"6241",132
3,4,133,"MSU",1,"6245",133
3,4,134,"MSU",1,"6251",134
3,4,135,"MSU",1,"6253",135
3,4,136,"MSU",1,"6283",136
3,4,137,"MSU",1,"6291",137
3,4,138,"MSU",1,"6293",138
3,4,139,"MSU",1,"6295",139
3,4,140,"MSU",1,"6297",140
3,4,141,"MSU",1,"6299",141
3,4,142,"MSU",1,"6231",142
3,4,143,"MSU",1,"6209",143
3,4,144,"MSU",1,"0209",144
3,4,145,"MSU",1,"6215",145
4,7,146,"HBLR TONNELLE",0,"342JC005",146
4,7,147,"HBLR TONNELLE",0,"342JC009",146
4,7,148,"HBLR TONNELLE",0,"342JC001",146
4,7,149,"HBLR TONNELLE",0,"342JC007",146
4,7,150,"HBLR TONNELLE",0,"342JC003",146
4,7,151,"HBLR TONNELLE",0,"342JC005",146
4,7,152,"HBLR TONNELLE",0,"342JC009",146
4,7,153,"HBLR TONNELLE",0,"342JC001",146
4,7,154,"HBLR TONNELLE",0,"342JC007",146
4,7,155,"HBLR TONNELLE",0,"342JC003",146
4,7,156,"HBLR TONNELLE",0,"342JC005",146
4,7,157,"HBLR TONNELLE",0,"342JC009",146
4,7,158,"HBLR TONNELLE",0,"342JC001",146
4,7,159,"HBLR TONNELLE",0,"342JC007",146
4,7,160,"HBLR TONNELLE",0,"342JC003",146
4,7,161,"HBLR TONNELLE",0,"342JC005",146
4,7,162,"HBLR TONNELLE",0,"342JC009",146
4,7,163,"HBLR TONNELLE",0,"342JC001",146
4,7,164,"HBLR TONNELLE",0,"342JC007",146
4,7,165,"HBLR TONNELLE",0,"342JC003",146
4,7,166,"HBLR TONNELLE",0,"342JC005",146
4,7,167,"HBLR TONNELLE",0,"342JC009",146
4,7,168,"HBLR TONNELLE",0,"342JC001",146
4,7,169,"HBLR TONNELLE",0,"342JC007",146
4,7,170,"HBLR TONNELLE",0,"342JC003",146
4,7,171,"HBLR TONNELLE",0,"342JC005",146
4,7,172,"HBLR TONNELLE",0,"342JC009",146
4,7,173,"HBLR TONNELLE",0,"342JC001",146
4,7,174,"HBLR TONNELLE",0,"342JC007",146
4,7,175,"HBLR TONNELLE",0,"342JC003",146
4,7,176,"HBLR TONNELLE",0,"342JC005",146
4,7,177,"HBLR TONNELLE",0,"342JC009",146
4,7,178,"HBLR TONNELLE",0,"342JC001",146
4,7,179,"HBLR TONNELLE",0,"342JC007",146
4,7,180,"HBLR TONNELLE",0,"342JC003",146
4,7,181,"HBLR TONNELLE",0,"342JC005",146
4,7,182,"HBLR TONNELLE",0,"342JC009",146
4,7,183,"HBLR TONNELLE",0,"342JC001",146
4,7,184,"HBLR TONNELLE",0,"342JC007",146
4,7,185,"HBLR TONNELLE",0,"342JC003",146
4,7,186,"HBLR TONNELLE",0,"342JC005",146
4,7,187,"HBLR TONNELLE",0,"342JC009",146
4,7,188,"HBLR TONNELLE",0,"342JC001",146
4,7,189,"HBLR TONNELLE",0,"342JC007",146
4,7,190,"HBLR TONNELLE",0,"342JC003",146
4,7,191,"HBLR TONNELLE",0,"342JC005",146
4,7,192,"HBLR TONNELLE",0,"342JC009",146
4,7,193,"HBLR TONNELLE",0,"342JC001",146
4,7,194,"HBLR TONNELLE",0,"342JC007",146
4,7,195,"HBLR TONNELLE",0,"342JC003",146
4,7,196,"HBLR TONNELLE",0,"342JC005",146
4,7,197,"HBLR TONNELLE",0,"342JC009",146
4,7,198,"HBLR TONNELLE",0,"342JC001",146
4,7,199,"HBLR TONNELLE",0,"342JC007",146
4,7,200,"HBLR TONNELLE",0,"342JC003",146
4,7,201,"HBLR TONNELLE",0,"342JC005",146
4,7,202,"HBLR TONNELLE",0,"342JC001",146
4,7,203,"HBLR TONNELLE",0,"342JC003",147
4,7,204,"HBLR HOBOKEN",0,"342JC002",148
4,7,205,"HBLR HOBOKEN",0,"342JC004",148
4,7,206,"HBLR HOBOKEN",0,"342JC008",148
4,7,207,"HBLR HOBOKEN",0,"342JC006",149
4,7,208,"HBLR HOBOKEN",0,"342JC002",149
4,7,209,"HBLR HOBOKEN",0,"342JC004",149
4,7,210,"HBLR HOBOKEN",0,"342JC008",149
4,7,211,"HBLR HOBOKEN",0,"342JC006",149
4,7,212,"HBLR HOBOKEN",0,"342JC002",149
4,7,213,"HBLR HOBOKEN",0,"342JC004",149
4,7,214,"HBLR HOBOKEN",0,"342JC008",149
4,7,215,"HBLR HOBOKEN",0,"342JC006",149
4,7,216,"HBLR HOBOKEN",0,"342JC002",149
4,7,217,"HBLR HOBOKEN",0,"342JC004",149
4,7,218,"HBLR HOBOKEN",0,"342JC008",149
4,7,219,"HBLR HOBOKEN",0,"342JC006",149
4,7,220,"HBLR HOBOKEN",0,"342JC002",149
4,7,221,"HBLR HOBOKEN",0,"342JC004",149
4,7,222,"HBLR HOBOKEN",0,"342JC008",149
4,7,223,"HBLR HOBOKEN",0,"342JC006",149
4,7,224,"HBLR HOBOKEN",0,"342JC002",149
4,7,225,"HBLR HOBOKEN",0,"342JC004",149
4,7,226,"HBLR HOBOKEN",0,"342JC008",149
4,7,227,"HBLR HOBOKEN",0,"342JC006",149
4,7,228,"HBLR HOBOKEN",0,"342JC002",149
4,7,229,"HBLR HOBOKEN",0,"342JC004",149
4,7,230,"HBLR HOBOKEN",0,"342JC008",149
4,7,231,"HBLR HOBOKEN",0,"342JC006",149
4,7,232,"HBLR HOBOKEN",0,"342JC002",149
4,7,233,"HBLR HOBOKEN",0,"342JC004",149
4,7,234,"HBLR HOBOKEN",0,"342JC008",149
4,7,235,"HBLR HOBOKEN",0,"342JC006",149
4,7,236,"HBLR HOBOKEN",0,"342JC002",149
4,7,237,"HBLR HOBOKEN",0,"342JC004",149
4,7,238,"HBLR HOBOKEN",0,"342JC008",149
4,7,239,"HBLR HOBOKEN",0,"342JC006",149
4,7,240,"HBLR HOBOKEN",0,"342JC002",149
4,7,241,"HBLR HOBOKEN",0,"342JC004",149
4,7,242,"HBLR HOBOKEN",0,"342JC008",149
4,7,243,"HBLR HOBOKEN",0,"342JC006",149
4,7,244,"HBLR HOBOKEN",0,"342JC002",149
4,7,245,"HBLR HOBOKEN",0,"342JC004",149
4,7,246,"HBLR HOBOKEN",0,"342JC008",149
4,7,247,"HBLR HOBOKEN",0,"342JC006",149
4,7,248,"HBLR HOBOKEN",0,"342JC002",149
4,7,249,"HBLR HOBOKEN",0,"342JC004",149
4,7,250,"HBLR HOBOKEN",0,"342JC008",149
4,7,251,"HBLR HOBOKEN",0,"342JC006",149
4,7,252,"HBLR HOBOKEN",0,"342JC002",149
4,7,253,"HBLR HOBOKEN",0,"342JC004",149
4,7,254,"HBLR HOBOKEN",0,"342JC008",149
4,7,255,"HBLR HOBOKEN",0,"342JC006",149
4,7,256,"HBLR HOBOKEN",0,"342JC002",149
4,7,257,"HBLR HOBOKEN",0,"342JC004",149
4,7,258,"HBLR HOBOKEN",0,"342JC008",149
4,7,259,"HBLR HOBOKEN",0,"342JC006",149
4,7,260,"HBLR HOBOKEN",0,"342JC002",149
4,7,261,"HBLR HOBOKEN",0,"342JC004",149
4,7,262,"HBLR HOBOKEN",0,"342JC006",149
4,7,263,"HBLR HOBOKEN",0,"342JC002",149
4,7,264,"HBLR WEST SIDE",1,"342JC001",150
4,7,265,"HBLR WEST SIDE",1,"342JC007",150
4,7,266,"HBLR WEST SIDE",1,"342JC003",150
4,7,267,"HBLR WEST SIDE",1,"342JC005",150
4,7,268,"HBLR WEST SIDE",1,"342JC009",150
4,7,269,"HBLR WEST SIDE",1,"342JC001",150
4,7,270,"HBLR WEST SIDE",1,"342JC007",150
4,7,271,"HBLR WEST SIDE",1,"342JC003",150
4,7,272,"HBLR WEST SIDE",1,"342JC005",150
4,7,273,"HBLR WEST SIDE",1,"342JC009",150
4,7,274,"HBLR WEST SIDE",1,"342JC001",150
4,7,275,"HBLR WEST SIDE",1,"342JC007",150
4,7,276,"HBLR WEST SIDE",1,"342JC003",150
4,7,277,"HBLR WEST SIDE",1,"342JC005",150
4,7,278,"HBLR WEST SIDE",1,"342JC009",150
4,7,279,"HBLR WEST SIDE",1,"342JC001",150
4,7,280,"HBLR WEST SIDE",1,"342JC007",150
4,7,281,"HBLR WEST SIDE",1,"342JC003",150
4,7,282,"HBLR WEST SIDE",1,"342JC005",150
4,7,283,"HBLR WEST SIDE",1,"342JC009",150
4,7,284,"HBLR WEST SIDE",1,"342JC001",150
4,7,285,"HBLR WEST SIDE",1,"342JC007",150
4,7,286,"HBLR WEST SIDE",1,"342JC003",150
4,7,287,"HBLR WEST SIDE",1,"342JC005",150
4,7,288,"HBLR WEST SIDE",1,"342JC009",150
4,7,289,"HBLR WEST SIDE",1,"342JC001",150
4,7,290,"HBLR WEST SIDE",1,"342JC007",150
4,7,291,"HBLR WEST SIDE",1,"342JC003",150
4,7,292,"HBLR WEST SIDE",1,"342JC005",150
4,7,293,"HBLR WEST SIDE",1,"342JC009",150
4,7,294,"HBLR WEST SIDE",1,"342JC001",150
4,7,295,"HBLR WEST SIDE",1,"342JC007",150
4,7,296,"HBLR WEST SIDE",1,"342JC003",150
4,7,297,"HBLR WEST SIDE",1,"342JC005",150
4,7,298,"HBLR WEST SIDE",1,"342JC009",150
4,7,299,"HBLR WEST SIDE",1,"342JC001",150
4,7,300,"HBLR WEST SIDE",1,"342JC007",150
4,7,301,"HBLR WEST SIDE",1,"342JC003",150
4,7,302,"HBLR WEST SIDE",1,"342JC005",150
4,7,303,"HBLR WEST SIDE",1,"342JC009",150
4,7,304,"HBLR WEST SIDE",1,"342JC001",150
4,7,305,"HBLR WEST SIDE",1,"342JC007",150
4,7,306,"HBLR WEST SIDE",1,"342JC003",150
4,7,307,"HBLR WEST SIDE",1,"342JC005",150
4,7,308,"HBLR WEST SIDE",1,"342JC009",150
4,7,309,"HBLR WEST SIDE",1,"342JC001",150
4,7,310,"HBLR WEST SIDE",1,"342JC007",150
4,7,311,"HBLR WEST SIDE",1,"342JC003",150
4,7,312,"HBLR WEST SIDE",1,"342JC005",150
4,7,313,"HBLR WEST SIDE",1,"342JC009",150
4,7,314,"HBLR WEST SIDE",1,"342JC001",150
4,7,315,"HBLR WEST SIDE",1,"342JC007",150
4,7,316,"HBLR WEST SIDE",1,"342JC003",150
4,7,317,"HBLR WEST SIDE",1,"342JC005",150
4,7,318,"HBLR WEST SIDE",1,"342JC009",150
4,7,319,"HBLR WEST SIDE",1,"342JC001",150
4,7,320,"HBLR WEST SIDE",1,"342JC007",150
4,7,321,"HBLR WEST SIDE",1,"342JC003",150
4,7,322,"HBLR WEST SIDE",1,"342JC005",150
4,7,323,"HBLR WEST SIDE",1,"342JC001",150
4,7,324,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,325,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,326,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,327,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,328,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,329,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,330,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,331,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,332,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,333,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,334,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,335,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,336,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,337,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,338,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,339,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,340,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,341,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,342,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,343,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,344,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,345,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,346,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,347,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,348,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,349,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,350,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,351,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,352,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,353,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,354,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,355,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,356,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,357,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,358,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,359,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,360,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,361,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,362,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,363,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,364,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,365,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,366,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,367,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,368,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,369,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,370,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,371,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,372,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,373,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,374,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,375,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,376,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,377,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,378,"HBLR BAYONNE 8TH ST",1,"342JC008",151
4,7,379,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,380,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,7,381,"HBLR BAYONNE 8TH ST",1,"342JC004",151
4,7,382,"HBLR BAYONNE 8TH ST",1,"342JC006",151
4,7,383,"HBLR BAYONNE 8TH ST",1,"342JC002",151
4,8,384,"HBLR TONNELLE",0,"342JC005",152
4,8,385,"HBLR TONNELLE",0,"342JC009",152
4,8,386,"HBLR TONNELLE",0,"342JC001",152
4,8,387,"HBLR TONNELLE",0,"342JC007",152
4,8,388,"HBLR TONNELLE",0,"342JC003",152
4,8,389,"HBLR TONNELLE",0,"342JC005",152
4,8,390,"HBLR TONNELLE",0,"342JC009",152
4,8,391,"HBLR TONNELLE",0,"342JC001",152
4,8,392,"HBLR TONNELLE",0,"342JC007",152
4,8,393,"HBLR TONNELLE",0,"342JC003",152
4,8,394,"HBLR TONNELLE",0,"342JC005",152
4,8,395,"HBLR TONNELLE",0,"342JC009",152
4,8,396,"HBLR TONNELLE",0,"342JC001",152
4,8,397,"HBLR TONNELLE",0,"342JC007",152
4,8,398,"HBLR TONNELLE",0,"342JC003",152
4,8,399,"HBLR TONNELLE",0,"342JC005",152
4,8,400,"HBLR TONNELLE",0,"342JC009",152
4,8,401,"HBLR TONNELLE",0,"342JC001",152
4,8,402,"HBLR TONNELLE",0,"342JC007",152
4,8,403,"HBLR TONNELLE",0,"342JC003",152
4,8,404,"HBLR TONNELLE",0,"342JC005",152
4,8,405,"HBLR TONNELLE",0,"342JC009",152
4,8,406,"HBLR TONNELLE",0,"342JC001",152
4,8,407,"HBLR TONNELLE",0,"342JC007",152
4,8,408,"HBLR TONNELLE",0,"342JC003",152
4,8,409,"HBLR TONNELLE",0,"342JC005",152
4,8,410,"HBLR TONNELLE",0,"342JC009",152
4,8,411,"HBLR TONNELLE",0,"342JC001",152
4,8,412,"HBLR TONNELLE",0,"342JC007",152
4,8,413,"HBLR TONNELLE",0,"342JC003",152
4,8,414,"HBLR TONNELLE",0,"342JC005",152
4,8,415,"HBLR TONNELLE",0,"342JC009",152
4,8,416,"HBLR TONNELLE",0,"342JC001",152
4,8,417,"HBLR TONNELLE",0,"342JC007",152
4,8,418,"HBLR TONNELLE",0,"342JC003",152
4,8,419,"HBLR TONNELLE",0,"342JC005",152
4,8,420,"HBLR TONNELLE",0,"342JC009",152
4,8,421,"HBLR TONNELLE",0,"342JC001",152
4,8,422,"HBLR TONNELLE",0,"342JC007",152
4,8,423,"HBLR TONNELLE",0,"342JC003",152
4,8,424,"HBLR TONNELLE",0,"342JC005",152
4,8,425,"HBLR TONNELLE",0,"342JC009",152
4,8,426,"HBLR TONNELLE",0,"342JC001",152
4,8,427,"HBLR TONNELLE",0,"342JC007",152
4,8,428,"HBLR TONNELLE",0,"342JC003",152
4,8,429,"HBLR TONNELLE",0,"342JC005",152
4,8,430,"HBLR TONNELLE",0,"342JC009",152
4,8,431,"HBLR TONNELLE",0,"342JC001",152
4,8,432,"HBLR TONNELLE",0,"342JC007",152
4,8,433,"HBLR TONNELLE",0,"342JC003",152
4,8,434,"HBLR TONNELLE",0,"342JC005",152
4,8,435,"HBLR TONNELLE",0,"342JC009",152
4,8,436,"HBLR TONNELLE",0,"342JC001",152
4,8,437,"HBLR TONNELLE",0,"342JC007",152
4,8,438,"HBLR TONNELLE",0,"342JC003",152
4,8,439,"HBLR TONNELLE",0,"342JC005",152
4,8,440,"HBLR TONNELLE",0,"342JC001",152
4,8,441,"HBLR TONNELLE",0,"342JC003",153
4,8,442,"HBLR HOBOKEN",0,"342JC002",154
4,8,443,"HBLR HOBOKEN",0,"342JC004",154
4,8,444,"HBLR HOBOKEN",0,"342JC008",154
4,8,445,"HBLR HOBOKEN",0,"342JC006",155
4,8,446,"HBLR HOBOKEN",0,"342JC002",155
4,8,447,"HBLR HOBOKEN",0,"342JC004",155
4,8,448,"HBLR HOBOKEN",0,"342JC008",155
4,8,449,"HBLR HOBOKEN",0,"342JC006",155
4,8,450,"HBLR HOBOKEN",0,"342JC002",155
4,8,451,"HBLR HOBOKEN",0,"342JC004",155
4,8,452,"HBLR HOBOKEN",0,"342JC008",155
4,8,453,"HBLR HOBOKEN",0,"342JC006",155
4,8,454,"HBLR HOBOKEN",0,"342JC002",155
4,8,455,"HBLR HOBOKEN",0,"342JC004",155
4,8,456,"HBLR HOBOKEN",0,"342JC008",155
4,8,457,"HBLR HOBOKEN",0,"342JC006",155
4,8,458,"HBLR HOBOKEN",0,"342JC002",155
4,8,459,"HBLR HOBOKEN",0,"342JC004",155
4,8,460,"HBLR HOBOKEN",0,"342JC008",155
4,8,461,"HBLR HOBOKEN",0,"342JC006",155
4,8,462,"HBLR HOBOKEN",0,"342JC002",155
4,8,463,"HBLR HOBOKEN",0,"342JC004",155
4,8,464,"HBLR HOBOKEN",0,"342JC008",155
4,8,465,"HBLR HOBOKEN",0,"342JC006",155
4,8,466,"HBLR HOBOKEN",0,"342JC002",155
4,8,467,"HBLR HOBOKEN",0,"342JC004",155
4,8,468,"HBLR HOBOKEN",0,"342JC008",155
4,8,469,"HBLR HOBOKEN",0,"342JC006",155
4,8,470,"HBLR HOBOKEN",0,"342JC002",155
4,8,471,"HBLR HOBOKEN",0,"342JC004",155
4,8,472,"HBLR HOBOKEN",0,"342JC008",155
4,8,473,"HBLR HOBOKEN",0,"342JC006",155
4,8,474,"HBLR HOBOKEN",0,"342JC002",155
4,8,475,"HBLR HOBOKEN",0,"342JC004",155
4,8,476,"HBLR HOBOKEN",0,"342JC008",155
4,8,477,"HBLR HOBOKEN",0,"342JC006",155
4,8,478,"HBLR HOBOKEN",0,"342JC002",155
4,8,479,"HBLR HOBOKEN",0,"342JC004",155
4,8,480,"HBLR HOBOKEN",0,"342JC008",155
4,8,481,"HBLR HOBOKEN",0,"342JC006",155
4,8,482,"HBLR HOBOKEN",0,"342JC002",155
4,8,483,"HBLR HOBOKEN",0,"342JC004",155
4,8,484,"HBLR HOBOKEN",0,"342JC008",155
4,8,485,"HBLR HOBOKEN",0,"342JC006",155
4,8,486,"HBLR HOBOKEN",0,"342JC002",155
4,8,487,"HBLR HOBOKEN",0,"342JC004",155
4,8,488,"HBLR HOBOKEN",0,"342JC008",155
4,8,489,"HBLR HOBOKEN",0,"342JC006",155
4,8,490,"HBLR HOBOKEN",0,"342JC002",155
4,8,491,"HBLR HOBOKEN",0,"342JC004",155
4,8,492,"HBLR HOBOKEN",0,"342JC008",155
4,8,493,"HBLR HOBOKEN",0,"342JC006",155
4,8,494,"HBLR HOBOKEN",0,"342JC002",155
4,8,495,"HBLR HOBOKEN",0,"342JC004",155
4,8,496,"HBLR HOBOKEN",0,"342JC008",155
4,8,497,"HBLR HOBOKEN",0,"342JC006",155
4,8,498,"HBLR HOBOKEN",0,"342JC002",155
4,8,499,"HBLR HOBOKEN",0,"342JC004",155
4,8,500,"HBLR HOBOKEN",0,"342JC006",155
4,8,501,"HBLR HOBOKEN",0,"342JC002",155
4,8,502,"HBLR WEST SIDE",1,"342JC001",156
4,8,503,"HBLR WEST SIDE",1,"342JC007",156
4,8,504,"HBLR WEST SIDE",1,"342JC003",156
4,8,505,"HBLR WEST SIDE",1,"342JC005",156
4,8,506,"HBLR WEST SIDE",1,"342JC009",156
4,8,507,"HBLR WEST SIDE",1,"342JC001",156
4,8,508,"HBLR WEST SIDE",1,"342JC007",156
4,8,509,"HBLR WEST SIDE",1,"342JC003",156
4,8,510,"HBLR WEST SIDE",1,"342JC005",156
4,8,511,"HBLR WEST SIDE",1,"342JC009",156
4,8,512,"HBLR WEST SIDE",1,"342JC001",156
4,8,513,"HBLR WEST SIDE",1,"342JC007",156
4,8,514,"HBLR WEST SIDE",1,"342JC003",156
4,8,515,"HBLR WEST SIDE",1,"342JC005",156
4,8,516,"HBLR WEST SIDE",1,"342JC009",156
4,8,517,"HBLR WEST SIDE",1,"342JC001",156
4,8,518,"HBLR WEST SIDE",1,"342JC007",156
4,8,519,"HBLR WEST SIDE",1,"342JC003",156
4,8,520,"HBLR WEST SIDE",1,"342JC005",156
4,8,521,"HBLR WEST SIDE",1,"342JC009",156
4,8,522,"HBLR WEST SIDE",1,"342JC001",156
4,8,523,"HBLR WEST SIDE",1,"342JC007",156
4,8,524,"HBLR WEST SIDE",1,"342JC003",156
4,8,525,"HBLR WEST SIDE",1,"342JC005",156
4,8,526,"HBLR WEST SIDE",1,"342JC009",156
4,8,527,"HBLR WEST SIDE",1,"342JC001",156
4,8,528,"HBLR WEST SIDE",1,"342JC007",156
4,8,529,"HBLR WEST SIDE",1,"342JC003",156
4,8,530,"HBLR WEST SIDE",1,"342JC005",156
4,8,531,"HBLR WEST SIDE",1,"342JC009",156
4,8,532,"HBLR WEST SIDE",1,"342JC001",156
4,8,533,"HBLR WEST SIDE",1,"342JC007",156
4,8,534,"HBLR WEST SIDE",1,"342JC003",156
4,8,535,"HBLR WEST SIDE",1,"342JC005",156
4,8,536,"HBLR WEST SIDE",1,"342JC009",156
4,8,537,"HBLR WEST SIDE",1,"342JC001",156
4,8,538,"HBLR WEST SIDE",1,"342JC007",156
4,8,539,"HBLR WEST SIDE",1,"342JC003",156
4,8,540,"HBLR WEST SIDE",1,"342JC005",156
4,8,541,"HBLR WEST SIDE",1,"342JC009",156
4,8,542,"HBLR WEST SIDE",1,"342JC001",156
4,8,543,"HBLR WEST SIDE",1,"342JC007",156
4,8,544,"HBLR WEST SIDE",1,"342JC003",156
4,8,545,"HBLR WEST SIDE",1,"342JC005",156
4,8,546,"HBLR WEST SIDE",1,"342JC009",156
4,8,547,"HBLR WEST SIDE",1,"342JC001",156
4,8,548,"HBLR WEST SIDE",1,"342JC007",156
4,8,549,"HBLR WEST SIDE",1,"342JC003",156
4,8,550,"HBLR WEST SIDE",1,"342JC005",156
4,8,551,"HBLR WEST SIDE",1,"342JC009",156
4,8,552,"HBLR WEST SIDE",1,"342JC001",156
4,8,553,"HBLR WEST SIDE",1,"342JC007",156
